parcelid,logerror,transactiondate,subdate
11552929,-0.0409153,16/2/2017,201702
14613771,-0.024607823,16/2/2017,201702
17154522,0.018033364,16/2/2017,201702
17206354,0.042214405,16/2/2017,201702
10832390,-0.080400733,16/2/2017,201702
14469648,0.042242131,16/2/2017,201702
13835854,-0.03162606,16/2/2017,201702
14471642,-0.016097855,16/2/2017,201702
14667466,-0.041156704,16/2/2017,201702
14373443,-0.015215671,16/2/2017,201702
11555690,-0.062533209,16/2/2017,201702
13066783,0.011675685,16/2/2017,201702
11957553,0.032030533,16/2/2017,201702
14046918,-0.012947231,16/2/2017,201702
12774584,-0.074932091,16/2/2017,201702
10808051,0.279866109,17/2/2017,201702
13842094,0.205054544,17/2/2017,201702
12922250,0.256187375,17/2/2017,201702
10807675,0.052526497,17/2/2017,201702
10995441,0.2355974,17/2/2017,201702
14152580,0.000834897,17/2/2017,201702
12730501,0.022158665,17/2/2017,201702
14745407,0.044043509,17/2/2017,201702
11066200,-0.017514784,17/2/2017,201702
12538065,0.04514406,17/2/2017,201702
17056961,-0.678415241,17/2/2017,201702
11635491,0.085508165,17/2/2017,201702
14037285,-0.013229846,17/2/2017,201702
11772052,0.0431598,17/2/2017,201702
11181339,-0.092247942,17/2/2017,201702
13940178,-0.582187544,17/2/2017,201702
14142611,-0.031528143,17/2/2017,201702
13045854,0.00016757,17/2/2017,201702
12179229,-0.039407547,17/2/2017,201702
11180804,0.01195574,17/2/2017,201702
11152296,0.020550118,17/2/2017,201702
11286039,-0.052642802,17/2/2017,201702
14335268,-0.012174451,17/2/2017,201702
11284097,0.22554159,17/2/2017,201702
11390194,-0.04377394,17/2/2017,201702
17139774,-0.197385874,17/2/2017,201702
12359050,-0.096150837,17/2/2017,201702
17065491,0.007243154,17/2/2017,201702
12767799,-0.150993516,17/2/2017,201702
11170576,0.018278671,17/2/2017,201702
14102162,-0.038231861,17/2/2017,201702
12613390,-0.015434824,17/2/2017,201702
12918779,-0.029992836,17/2/2017,201702
14647845,-0.010586642,17/2/2017,201702
14599637,0.062534318,17/2/2017,201702
12264346,0.012838992,17/2/2017,201702
12016891,0.05732447,17/2/2017,201702
12371352,0.023107875,17/2/2017,201702
12768637,0.01516772,17/2/2017,201702
13897505,0.073598045,17/2/2017,201702
11206396,-0.228968947,17/2/2017,201702
10816177,0.043968646,17/2/2017,201702
12675355,0.07223634,17/2/2017,201702
17106544,-0.011095071,17/2/2017,201702
14494473,0.046418668,17/2/2017,201702
11045348,0.464262548,17/2/2017,201702
11542719,0.050623863,17/2/2017,201702
10828799,0.047911039,17/2/2017,201702
14607286,-0.049367093,17/2/2017,201702
11391143,0.202665229,17/2/2017,201702
11418556,0.146269056,17/2/2017,201702
11227287,0.319639597,17/2/2017,201702
14710673,-0.054185602,17/2/2017,201702
12341719,0.083956514,17/2/2017,201702
12361295,0.206132193,17/2/2017,201702
12250751,0.039722702,17/2/2017,201702
11055213,0.07181693,17/2/2017,201702
14282236,0.1175878,17/2/2017,201702
14652188,-0.003626115,17/2/2017,201702
11304203,0.014661701,17/2/2017,201702
14282487,-0.02669869,17/2/2017,201702
13849164,0.024947279,17/2/2017,201702
10832518,-0.03268818,17/2/2017,201702
11192126,-0.034496585,17/2/2017,201702
14223930,-0.037157184,17/2/2017,201702
14079662,-0.294779251,17/2/2017,201702
11411653,0.050488966,17/2/2017,201702
11158586,0.043778022,17/2/2017,201702
11905720,-0.055282312,17/2/2017,201702
14332079,0.013178788,17/2/2017,201702
11490443,-0.053074636,17/2/2017,201702
13910849,0.020556306,17/2/2017,201702
11640649,0.01312323,17/2/2017,201702
13856578,0.323518656,17/2/2017,201702
11658559,0.013561074,17/2/2017,201702
10988627,0.028452246,17/2/2017,201702
11275481,-0.205555485,17/2/2017,201702
14395904,0.087875803,17/2/2017,201702
11153009,0.054077522,17/2/2017,201702
11557723,-0.02101862,17/2/2017,201702
12306155,-0.057805098,17/2/2017,201702
12138137,-0.063263531,17/2/2017,201702
10751429,0.009476257,17/2/2017,201702
11769515,0.053185738,17/2/2017,201702
11173336,0.264937276,17/2/2017,201702
13946045,0.098276277,17/2/2017,201702
11415046,0.311904254,17/2/2017,201702
12554995,0.117425982,17/2/2017,201702
11684279,-1.593827999,17/2/2017,201702
10790357,-0.123606073,17/2/2017,201702
12883688,0.002187624,17/2/2017,201702
11734665,0.012879115,17/2/2017,201702
12546545,-0.292947805,17/2/2017,201702
11608018,0.0417385,17/2/2017,201702
12190569,-0.078887206,17/2/2017,201702
10847749,-0.138561389,17/2/2017,201702
12100985,-0.047924503,17/2/2017,201702
11294307,0.004966652,17/2/2017,201702
14685970,-0.009139361,17/2/2017,201702
12190541,-0.128502842,17/2/2017,201702
12376999,0.014994729,17/2/2017,201702
17186109,0.107013569,17/2/2017,201702
12377659,0.038647352,17/2/2017,201702
14682791,-0.008123692,17/2/2017,201702
14252386,0.008936935,17/2/2017,201702
11290052,-0.09822262,17/2/2017,201702
11483665,0.046274942,17/2/2017,201702
12764306,0.01221432,17/2/2017,201702
11782031,0.013368453,17/2/2017,201702
11881032,0.019754826,17/2/2017,201702
13968788,0.024583417,17/2/2017,201702
11147440,-0.021951793,17/2/2017,201702
10984052,-0.00520757,17/2/2017,201702
14458776,-0.043385193,17/2/2017,201702
12018408,0.06957569,17/2/2017,201702
11075158,-0.044468221,17/2/2017,201702
11171146,-0.001495413,17/2/2017,201702
11882084,-0.067770339,17/2/2017,201702
11233475,-0.026315056,17/2/2017,201702
14170542,0.043224865,17/2/2017,201702
14457496,-0.189781319,17/2/2017,201702
12311457,-0.024965326,17/2/2017,201702
11280193,0.00409677,17/2/2017,201702
12864915,-0.016950347,17/2/2017,201702
12104277,-0.107479423,17/2/2017,201702
14149791,-0.020173759,17/2/2017,201702
11822749,-0.486263225,17/2/2017,201702
12212455,0.23894984,17/2/2017,201702
12734493,-0.224421616,17/2/2017,201702
11116264,-0.000130191,17/2/2017,201702
12124493,0.000696772,17/2/2017,201702
14687969,0.022078836,17/2/2017,201702
17237247,0.194245608,17/2/2017,201702
12019426,0.2901491,17/2/2017,201702
11095123,0.171253274,17/2/2017,201702
13050967,0.027655564,17/2/2017,201702
11588855,0.562141568,17/2/2017,201702
12930015,0.147519149,17/2/2017,201702
17280644,0.232531879,17/2/2017,201702
10833831,0.015364939,17/2/2017,201702
11147404,0.035764669,17/2/2017,201702
12380557,0.059979529,17/2/2017,201702
12349088,0.088756887,17/2/2017,201702
12381370,-0.039235367,17/2/2017,201702
11835911,-0.002317772,17/2/2017,201702
13047309,-0.106544465,17/2/2017,201702
11894203,0.008581579,17/2/2017,201702
14636869,-0.021382821,17/2/2017,201702
14354430,1.879674296,17/2/2017,201702
11234969,0.088377969,17/2/2017,201702
14190790,-0.073427653,17/2/2017,201702
11579223,-0.006253183,17/2/2017,201702
11636022,0.004536771,17/2/2017,201702
12915934,0.069565131,17/2/2017,201702
12523516,-0.359549236,17/2/2017,201702
12119960,-0.007663253,17/2/2017,201702
11188256,0.020820753,17/2/2017,201702
11669435,0.074515464,17/2/2017,201702
11296916,-0.020808601,17/2/2017,201702
11491714,0.083520969,17/2/2017,201702
11842804,-0.001736256,17/2/2017,201702
12522959,0.024376811,17/2/2017,201702
14635888,-0.033386807,17/2/2017,201702
12735562,0.007853544,17/2/2017,201702
12197603,-0.1074942,17/2/2017,201702
12713801,-0.000900622,17/2/2017,201702
10814225,-0.070413608,17/2/2017,201702
11480388,0.015589923,17/2/2017,201702
13061807,0.002069975,17/2/2017,201702
11733453,0.032648879,17/2/2017,201702
11146738,-0.116622421,17/2/2017,201702
14353902,0.138991709,17/2/2017,201702
12348147,-0.002054891,17/2/2017,201702
12859207,0.004010131,17/2/2017,201702
12347595,-0.011242465,17/2/2017,201702
10712224,-0.055102406,17/2/2017,201702
11489950,-0.015440838,17/2/2017,201702
14496838,-0.010622625,17/2/2017,201702
14749021,0.001290071,17/2/2017,201702
11941731,-0.302866128,17/2/2017,201702
12733171,-0.054056626,17/2/2017,201702
12367851,0.000565294,17/2/2017,201702
14098254,-0.036562867,17/2/2017,201702
11057975,-0.005874957,17/2/2017,201702
12458763,0.087415344,17/2/2017,201702
12888567,0.028374877,17/2/2017,201702
12837452,0.137068806,17/2/2017,201702
12525391,-0.03172205,17/2/2017,201702
14722394,0.01846876,17/2/2017,201702
12096650,-0.035707476,17/2/2017,201702
11858759,0.217100976,17/2/2017,201702
11669581,-0.001268613,17/2/2017,201702
11482149,0.031377043,17/2/2017,201702
11669547,0.04246433,17/2/2017,201702
10863881,0.131835341,17/2/2017,201702
11798920,0.037603396,17/2/2017,201702
11542560,0.011883716,17/2/2017,201702
10719567,-0.000699149,17/2/2017,201702
14732409,0.034300308,17/2/2017,201702
10885137,-0.117299424,17/2/2017,201702
14255307,0.107767798,17/2/2017,201702
17275134,0.135751399,17/2/2017,201702
12034259,0.116462324,17/2/2017,201702
11319300,0.037051413,17/2/2017,201702
12563566,0.056473984,17/2/2017,201702
10841412,-0.006228183,17/2/2017,201702
11133028,0.004787251,17/2/2017,201702
12495050,0.033016597,17/2/2017,201702
11867960,0.000726506,17/2/2017,201702
12582893,0.023209099,17/2/2017,201702
14657523,0.182919582,17/2/2017,201702
11534239,0.034168447,17/2/2017,201702
17241368,0.010803091,17/2/2017,201702
11328058,0.046092957,17/2/2017,201702
14658855,-0.014830517,17/2/2017,201702
10852577,-0.005131057,17/2/2017,201702
11752865,-0.132227395,17/2/2017,201702
13872290,0.024178716,17/2/2017,201702
14114193,-0.019514178,17/2/2017,201702
12824604,-0.034575187,17/2/2017,201702
14214502,0.027245233,17/2/2017,201702
17242984,0.021291862,17/2/2017,201702
12564696,-0.021888562,17/2/2017,201702
11982932,0.013051998,17/2/2017,201702
12563331,-0.014824308,17/2/2017,201702
14714137,0.073728867,17/2/2017,201702
11269055,-0.083480662,17/2/2017,201702
17155448,-0.052525771,17/2/2017,201702
17246260,-0.029866227,17/2/2017,201702
12560809,-0.02107303,17/2/2017,201702
10805350,0.059611156,17/2/2017,201702
12750878,-0.023915199,17/2/2017,201702
11006707,-0.036368926,17/2/2017,201702
17267660,-0.014119953,17/2/2017,201702
17074016,0.126247207,17/2/2017,201702
12239208,-0.022065266,17/2/2017,201702
17137162,0.015794963,17/2/2017,201702
11760205,-0.03454868,17/2/2017,201702
12807683,0.037497869,17/2/2017,201702
12226564,0.003749569,17/2/2017,201702
17155880,-0.057786529,17/2/2017,201702
14692211,0.249086719,17/2/2017,201702
11367981,-0.044119041,17/2/2017,201702
13878006,-0.012784894,17/2/2017,201702
12497726,0.016835536,17/2/2017,201702
11759835,0.026015734,17/2/2017,201702
12033879,0.056182299,17/2/2017,201702
17150362,0.013107903,17/2/2017,201702
14072259,-0.047258657,17/2/2017,201702
12824041,-0.023422512,17/2/2017,201702
14297584,-0.008295721,17/2/2017,201702
11868848,-0.061869838,17/2/2017,201702
13006348,0.100323657,17/2/2017,201702
14725567,0.011889112,17/2/2017,201702
11312124,0.175743353,17/2/2017,201702
12489091,-0.014693979,17/2/2017,201702
11915304,0.162257241,17/2/2017,201702
11325568,0.059904301,17/2/2017,201702
12240653,-0.043794815,17/2/2017,201702
17157329,0.106463131,17/2/2017,201702
11453587,0.042961189,17/2/2017,201702
11717925,0.004472403,17/2/2017,201702
12036681,0.062199112,17/2/2017,201702
10824833,-0.026080562,17/2/2017,201702
11129668,0.000726067,17/2/2017,201702
13864239,-0.012470878,17/2/2017,201702
11592051,-0.045488249,17/2/2017,201702
11986552,-0.10809111,17/2/2017,201702
11708503,-0.02431981,17/2/2017,201702
11051045,0.024317712,17/2/2017,201702
10824297,0.020805082,17/2/2017,201702
12968525,0.055822629,17/2/2017,201702
11134073,0.019207904,17/2/2017,201702
12826542,-0.033619572,17/2/2017,201702
13862011,0.080734331,17/2/2017,201702
14309026,-0.026711377,17/2/2017,201702
10959723,-0.038628276,17/2/2017,201702
13006985,-0.565495732,17/2/2017,201702
11997234,-0.304762932,17/2/2017,201702
11534223,0.059514451,17/2/2017,201702
12647069,-0.034743278,17/2/2017,201702
12824738,-0.023866926,17/2/2017,201702
12960063,0.088124987,17/2/2017,201702
17270268,0.025547974,17/2/2017,201702
12228088,-0.060981572,17/2/2017,201702
12492633,-0.07919524,17/2/2017,201702
11924857,-0.00503184,17/2/2017,201702
14718582,0.071425359,17/2/2017,201702
10765998,-0.000329083,17/2/2017,201702
12297018,0.029405169,17/2/2017,201702
12830751,0.541303767,17/2/2017,201702
12647524,-0.124953599,17/2/2017,201702
14725003,0.019624776,17/2/2017,201702
10911691,-0.154441267,17/2/2017,201702
12324329,0.50449353,17/2/2017,201702
11084015,0.01730151,17/2/2017,201702
11083489,-0.022382008,17/2/2017,201702
11111566,0.006610524,17/2/2017,201702
11052834,-0.126559045,17/2/2017,201702
14732476,0.032691777,17/2/2017,201702
12038724,0.038668952,17/2/2017,201702
10947610,-0.028344784,17/2/2017,201702
12431105,-0.041484191,17/2/2017,201702
12837814,-0.055725052,17/2/2017,201702
12435281,0.240990994,17/2/2017,201702
11261708,0.144550614,17/2/2017,201702
12078704,0.024606441,17/2/2017,201702
11062593,-0.044113148,17/2/2017,201702
14221785,0.006356211,17/2/2017,201702
11694026,1.220536524,17/2/2017,201702
14698949,-0.020601066,17/2/2017,201702
12224109,0.03087513,17/2/2017,201702
11065539,-0.024125534,17/2/2017,201702
17164720,1.22259823,17/2/2017,201702
17273349,0.022835605,17/2/2017,201702
10793741,-0.018747083,17/2/2017,201702
12071856,-0.17194888,17/2/2017,201702
12224758,0.038510441,17/2/2017,201702
17148184,0.106256272,17/2/2017,201702
12302890,-0.021805369,17/2/2017,201702
11747778,-0.23000436,17/2/2017,201702
14136101,0.042827216,17/2/2017,201702
11920554,0.006065949,17/2/2017,201702
11194562,0.176329407,17/2/2017,201702
14024591,-0.030502579,17/2/2017,201702
12616069,-0.120376317,17/2/2017,201702
11036780,0.049830815,17/2/2017,201702
17265830,-0.032337297,17/2/2017,201702
14718131,0.022700064,17/2/2017,201702
11342658,0.007474408,17/2/2017,201702
11143444,-0.106561891,17/2/2017,201702
12046281,-0.010422278,17/2/2017,201702
14493907,0.035507304,17/2/2017,201702
11766453,0.224535925,17/2/2017,201702
10803588,-0.001291644,17/2/2017,201702
12678464,0.000458205,17/2/2017,201702
14739113,0.002343496,17/2/2017,201702
14743735,0.036785599,17/2/2017,201702
11321484,0.143022169,17/2/2017,201702
11102527,-0.03314881,17/2/2017,201702
12161266,0.03851152,17/2/2017,201702
17208385,-0.050901649,17/2/2017,201702
11540246,0.010540716,17/2/2017,201702
11974318,0.018500615,17/2/2017,201702
11817129,-0.017334957,17/2/2017,201702
14157373,-0.02584697,17/2/2017,201702
17086076,0.05589523,17/2/2017,201702
11124474,0.040885489,17/2/2017,201702
12507165,0.02811631,17/2/2017,201702
14666045,-0.174383937,17/2/2017,201702
12467558,-0.014759946,17/2/2017,201702
12689434,-0.012363018,17/2/2017,201702
12399798,-0.003673586,17/2/2017,201702
10925199,-0.005270932,17/2/2017,201702
14202874,0.078419749,17/2/2017,201702
11560520,-0.405024296,17/2/2017,201702
17191735,0.1302401,17/2/2017,201702
12482691,-0.001335558,17/2/2017,201702
14674980,0.015246895,17/2/2017,201702
11183396,0.00145354,17/2/2017,201702
11763631,-0.008282786,17/2/2017,201702
11762821,-0.015432449,17/2/2017,201702
14134673,0.01853763,17/2/2017,201702
17085501,-0.04459991,17/2/2017,201702
14448151,0.075557293,17/2/2017,201702
11226298,-0.220360249,17/2/2017,201702
12169026,0.685255127,17/2/2017,201702
11243484,0.132870795,17/2/2017,201702
14217901,-0.025567193,17/2/2017,201702
11081145,0.012436338,18/2/2017,201702
10944031,-0.009690769,19/2/2017,201702
12480034,-0.045687057,19/2/2017,201702
14438509,0.018141126,19/2/2017,201702
13983391,-0.049730958,20/2/2017,201702
14600630,0.039864255,20/2/2017,201702
14748643,-0.017782652,20/2/2017,201702
11489728,-0.023737562,20/2/2017,201702
14626766,0.010962532,20/2/2017,201702
13890935,-0.071854228,20/2/2017,201702
12196349,0.015924706,20/2/2017,201702
17284354,0.030102068,20/2/2017,201702
12024641,0.052208287,20/2/2017,201702
14004614,-0.059706405,20/2/2017,201702
12154961,-0.021170907,20/2/2017,201702
12689940,0.134618801,20/2/2017,201702
14482969,0.050586886,20/2/2017,201702
14613830,0.042034729,20/2/2017,201702
14200219,-0.019056532,20/2/2017,201702
17110271,0.001215376,20/2/2017,201702
12053764,-0.013995718,20/2/2017,201702
14424753,0.016273526,20/2/2017,201702
12693219,0.007089512,20/2/2017,201702
14753789,-0.004087825,20/2/2017,201702
10805396,0.044796813,20/2/2017,201702
12612354,0.172287341,20/2/2017,201702
11727513,-0.072213395,20/2/2017,201702
13860688,-0.046294272,20/2/2017,201702
14110847,0.015404636,20/2/2017,201702
11590835,0.099445685,20/2/2017,201702
11775926,0.047354864,20/2/2017,201702
14165497,0.14316347,20/2/2017,201702
11934644,-0.044506179,20/2/2017,201702
10828172,-0.067596419,20/2/2017,201702
11671504,-0.165518167,20/2/2017,201702
17157455,0.146604047,20/2/2017,201702
12533648,-0.038326056,20/2/2017,201702
14078860,0.142502718,20/2/2017,201702
14604656,0.021010021,20/2/2017,201702
14210814,-0.018242779,20/2/2017,201702
14453919,-0.030542697,20/2/2017,201702
11006189,-0.044653071,20/2/2017,201702
14648997,-0.01989771,20/2/2017,201702
14605241,0.023477049,20/2/2017,201702
14750199,-0.019311002,20/2/2017,201702
14714441,-0.028957419,20/2/2017,201702
10852137,0.146039525,20/2/2017,201702
14445767,0.026890604,20/2/2017,201702
13066823,0.253695893,20/2/2017,201702
13899423,-0.006824368,20/2/2017,201702
14403283,0.149471035,20/2/2017,201702
14300136,-0.00164468,20/2/2017,201702
12851681,0.004431048,20/2/2017,201702
13858598,-0.07655265,20/2/2017,201702
14012526,0.005422467,20/2/2017,201702
12392755,0.015147166,20/2/2017,201702
14736334,0.01183873,20/2/2017,201702
10803480,0.049312627,20/2/2017,201702
14298337,0.056123057,20/2/2017,201702
12853368,0.068596507,20/2/2017,201702
13046845,-0.013908325,20/2/2017,201702
14325879,0.033162351,20/2/2017,201702
14726315,-0.031919419,20/2/2017,201702
14164233,-0.063767903,20/2/2017,201702
12870077,0.040150355,20/2/2017,201702
11427101,-0.02895822,20/2/2017,201702
13859074,0.02664703,20/2/2017,201702
12143144,0.019933727,20/2/2017,201702
11569395,-0.206863485,20/2/2017,201702
12624506,-0.015698837,21/2/2017,201702
12540952,0.105212862,21/2/2017,201702
12818277,0.00483523,21/2/2017,201702
14082257,-0.011434647,21/2/2017,201702
11153616,-0.000890957,21/2/2017,201702
14209657,0.011656391,21/2/2017,201702
11647116,0.146477513,21/2/2017,201702
17094618,0.004227324,21/2/2017,201702
10989643,-0.00888427,21/2/2017,201702
11166611,-0.04250284,21/2/2017,201702
14192443,0.017038306,21/2/2017,201702
11090874,-0.007470093,21/2/2017,201702
12607359,0.004405727,21/2/2017,201702
12822778,0.010439375,21/2/2017,201702
14002556,0.24183817,21/2/2017,201702
12570213,-0.002261341,21/2/2017,201702
12542427,0.185652357,21/2/2017,201702
14723503,-0.045979974,21/2/2017,201702
11893975,-0.063227159,21/2/2017,201702
14211115,-0.021074916,21/2/2017,201702
14210916,0.037090303,21/2/2017,201702
12870873,0.047461611,21/2/2017,201702
11498624,0.021653295,21/2/2017,201702
12119951,0.038471302,21/2/2017,201702
14011060,-0.020607048,21/2/2017,201702
14069146,-0.052179492,21/2/2017,201702
12206076,0.083625596,21/2/2017,201702
11259742,0.021565865,21/2/2017,201702
11530258,0.01168198,21/2/2017,201702
11947961,0.050335379,21/2/2017,201702
17254536,-0.002961079,21/2/2017,201702
14222824,-0.027517257,21/2/2017,201702
11026326,0.482126992,21/2/2017,201702
14447047,-0.068831784,21/2/2017,201702
17107139,0.126435932,21/2/2017,201702
12318802,0.001612524,21/2/2017,201702
14598517,0.024045673,21/2/2017,201702
12317629,0.055531279,21/2/2017,201702
11655979,-0.051734028,21/2/2017,201702
11507305,0.026977212,21/2/2017,201702
11087476,0.030421069,21/2/2017,201702
10998830,-0.095441221,21/2/2017,201702
12621287,-0.003651242,21/2/2017,201702
14623553,-0.047893369,21/2/2017,201702
12290428,-0.09182272,21/2/2017,201702
14507042,0.037643501,21/2/2017,201702
11276880,0.007602548,21/2/2017,201702
11904922,0.031814323,21/2/2017,201702
11168513,-0.167944157,21/2/2017,201702
14751359,0.564461773,21/2/2017,201702
14604911,0.039211077,21/2/2017,201702
12841487,0.02999467,21/2/2017,201702
11659216,-0.077891813,21/2/2017,201702
14220563,0.098213583,21/2/2017,201702
10872725,-0.034227055,21/2/2017,201702
12845746,-0.041057998,21/2/2017,201702
17191294,0.02407822,21/2/2017,201702
10908670,0.016176536,21/2/2017,201702
11559187,0.142831724,21/2/2017,201702
14710010,-0.0695009,21/2/2017,201702
12788940,0.010492864,21/2/2017,201702
11557994,-0.062541006,21/2/2017,201702
12754085,-0.023742874,21/2/2017,201702
11933269,0.03758625,21/2/2017,201702
17202230,0.074347162,21/2/2017,201702
11656856,0.035668791,21/2/2017,201702
12138580,0.035912664,21/2/2017,201702
11711539,0.088139355,21/2/2017,201702
17239513,-0.011599912,21/2/2017,201702
14599520,-0.061278036,21/2/2017,201702
10866802,-0.05667549,21/2/2017,201702
11656335,-1.01956083,21/2/2017,201702
10777182,0.050956927,21/2/2017,201702
13956649,-0.019551509,21/2/2017,201702
14187761,-0.055947191,21/2/2017,201702
10717817,0.61577102,21/2/2017,201702
14630508,-0.006212023,21/2/2017,201702
12196967,-0.028219384,21/2/2017,201702
17108925,0.015366856,21/2/2017,201702
13997702,0.076103928,21/2/2017,201702
14631331,0.008837204,21/2/2017,201702
11645051,0.018488118,21/2/2017,201702
12152342,0.026365381,21/2/2017,201702
14194008,-0.122040758,21/2/2017,201702
17245377,-0.013314285,21/2/2017,201702
11523848,0.035321514,21/2/2017,201702
11229501,0.022518277,21/2/2017,201702
14707780,-0.043857155,21/2/2017,201702
17055091,-0.039496915,21/2/2017,201702
12546179,0.127849242,21/2/2017,201702
12206412,-0.151222228,21/2/2017,201702
14613206,0.046032396,21/2/2017,201702
14531191,0.126189672,21/2/2017,201702
14213691,0.030412342,21/2/2017,201702
11836831,-0.019178064,21/2/2017,201702
14629579,-0.024419834,21/2/2017,201702
11652990,0.067815822,21/2/2017,201702
14705408,-0.016944917,21/2/2017,201702
12837124,0.039525488,21/2/2017,201702
14017873,-0.035703292,21/2/2017,201702
14508500,0.04759869,21/2/2017,201702
14065087,-0.044045642,21/2/2017,201702
10850715,0.031766984,21/2/2017,201702
17240934,0.030928712,21/2/2017,201702
17295689,-0.017522628,21/2/2017,201702
12185769,-0.038249449,21/2/2017,201702
12548453,0.142318925,21/2/2017,201702
11927342,0.01065764,21/2/2017,201702
14620993,0.016919447,21/2/2017,201702
11167732,-0.169235043,21/2/2017,201702
14422163,-0.022008519,21/2/2017,201702
11277824,-0.210374866,21/2/2017,201702
14071806,0.011261139,21/2/2017,201702
14233290,0.051670888,21/2/2017,201702
14531151,0.172878673,21/2/2017,201702
12634905,0.174998513,21/2/2017,201702
10804807,0.023894942,21/2/2017,201702
14496068,-0.036722963,21/2/2017,201702
12096404,-0.011306068,21/2/2017,201702
12464370,0.029028681,21/2/2017,201702
14678667,0.070353609,21/2/2017,201702
12217963,0.313982296,21/2/2017,201702
11682770,-0.327141803,21/2/2017,201702
13036457,-0.025242349,21/2/2017,201702
17172987,0.043876994,21/2/2017,201702
12700733,0.100147436,21/2/2017,201702
12464408,-0.285667972,21/2/2017,201702
11466813,0.035442802,21/2/2017,201702
13080627,0.040750975,21/2/2017,201702
13851844,0.01359813,21/2/2017,201702
11308737,-0.012307183,21/2/2017,201702
14478419,0.008523758,21/2/2017,201702
14677583,0.624601446,21/2/2017,201702
17263788,0.024926238,21/2/2017,201702
14715977,-0.028004203,21/2/2017,201702
14315143,0.037828691,21/2/2017,201702
12031842,-0.036404485,21/2/2017,201702
17098734,0.106621556,21/2/2017,201702
11780496,0.009255784,21/2/2017,201702
10937080,0.16089588,21/2/2017,201702
14715943,-0.000699199,21/2/2017,201702
10952519,0.043609988,21/2/2017,201702
14260060,-0.041333203,21/2/2017,201702
12099531,0.259536276,21/2/2017,201702
10969867,0.055686427,21/2/2017,201702
17201847,0.202969168,21/2/2017,201702
17145124,0.021353231,21/2/2017,201702
14334066,-0.08590419,21/2/2017,201702
13077348,-0.016401303,21/2/2017,201702
12097888,-0.345863099,21/2/2017,201702
11679724,0.153161908,21/2/2017,201702
11100531,-0.007903635,21/2/2017,201702
13886492,0.002061894,21/2/2017,201702
14332963,-0.025975197,21/2/2017,201702
12463991,-0.005154674,21/2/2017,201702
13853116,0.079514132,21/2/2017,201702
11594261,-0.045268475,21/2/2017,201702
17065617,-0.01267413,21/2/2017,201702
14384832,-0.044620188,21/2/2017,201702
11308857,0.014366198,21/2/2017,201702
11603791,0.092753703,21/2/2017,201702
14095323,-0.041758577,21/2/2017,201702
14647222,0.012557924,21/2/2017,201702
14647284,0.017114502,21/2/2017,201702
11424403,0.041733927,21/2/2017,201702
13025725,0.026095375,21/2/2017,201702
14364506,0.030817551,21/2/2017,201702
13090596,-0.043632052,21/2/2017,201702
12389785,0.003314231,21/2/2017,201702
14729629,0.034742964,21/2/2017,201702
10904022,-0.322345717,21/2/2017,201702
12270698,0.116438524,21/2/2017,201702
14648821,-0.015990808,21/2/2017,201702
11427085,-0.53897776,21/2/2017,201702
11620654,-0.043022817,21/2/2017,201702
12517110,-0.01452099,21/2/2017,201702
11687549,0.089446977,21/2/2017,201702
17149023,0.016791229,21/2/2017,201702
10836804,-0.052125844,21/2/2017,201702
13093153,0.015104019,21/2/2017,201702
12994424,-0.018250496,21/2/2017,201702
12246586,-0.045872833,21/2/2017,201702
17120567,-0.022335046,21/2/2017,201702
11696780,0.000605385,21/2/2017,201702
14137131,-0.07107272,21/2/2017,201702
10761700,-0.020007648,21/2/2017,201702
10769463,0.030760971,21/2/2017,201702
14313881,-0.245236528,21/2/2017,201702
12521364,-0.064228131,21/2/2017,201702
14315331,-0.085258406,21/2/2017,201702
10715339,0.036194906,21/2/2017,201702
14677282,0.002937643,21/2/2017,201702
17220558,-0.0194187,21/2/2017,201702
17137548,-0.001946884,21/2/2017,201702
12073041,0.236840939,21/2/2017,201702
12690552,-0.008730329,21/2/2017,201702
11130136,0.12486485,21/2/2017,201702
14328603,0.109153669,21/2/2017,201702
11100145,0.032041047,21/2/2017,201702
12950578,0.045947064,21/2/2017,201702
12225870,0.02824301,21/2/2017,201702
13845841,-0.21269017,21/2/2017,201702
12271610,-0.085463469,21/2/2017,201702
11113644,0.029714043,21/2/2017,201702
13028794,0.034345663,21/2/2017,201702
10973946,-0.020486377,21/2/2017,201702
14405215,-0.003410422,21/2/2017,201702
14496898,0.01296765,21/2/2017,201702
14747595,-0.034530247,21/2/2017,201702
12537202,0.222997411,21/2/2017,201702
14286946,0.011386239,21/2/2017,201702
11692714,0.246969441,21/2/2017,201702
14321098,0.062487249,21/2/2017,201702
12491959,-0.011702931,21/2/2017,201702
14686044,0.004692619,21/2/2017,201702
12939131,0.001593971,21/2/2017,201702
11065751,-0.067444897,21/2/2017,201702
10931687,-0.031233388,21/2/2017,201702
14659669,-0.001447797,21/2/2017,201702
14351131,-0.033565405,21/2/2017,201702
14149314,-0.011394953,21/2/2017,201702
13053436,0.040790119,21/2/2017,201702
14351494,-0.005930166,21/2/2017,201702
17280421,1.457418957,21/2/2017,201702
12446297,-0.023157418,21/2/2017,201702
14464296,0.00126152,21/2/2017,201702
14460416,-0.033850833,21/2/2017,201702
10929630,-0.036039485,21/2/2017,201702
10847765,-0.133907255,21/2/2017,201702
12268650,-0.036866452,21/2/2017,201702
